2018-08-29 09:59:04: -- Analysis Started by On File Change, After Delay
2018-08-29 09:59:10: Changes: 3,119, Conflicts: 0, CopyTime: 0, FixState: 0, Errors: 0, All: 7381
2018-08-29 09:59:10: Left to Right: Copy File: 3119 
2018-08-29 09:59:19: Copy Over 'D:/repository/.git/objects/39/8e5079a7a925c22cb5f1b8aab4a49a4a0db3ca' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/39/8e5079a7a925c22cb5f1b8aab4a49a4a0db3ca' (409)
2018-08-29 09:59:19: Copy New 'D:/repository/.git/objects/39/9329fa21f81e93d9c28c70d97af1e220186920' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/39/9329fa21f81e93d9c28c70d97af1e220186920' (55,587)
2018-08-29 09:59:19: Copy Over 'D:/repository/.git/objects/39/a872898fbadff102f93aa248fe8176aad9af53' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/39/a872898fbadff102f93aa248fe8176aad9af53' (341)
2018-08-29 09:59:19: Copy Over 'D:/repository/.git/objects/39/b86cbbc40fc954fadd31b9d21bfc462a963333' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/39/b86cbbc40fc954fadd31b9d21bfc462a963333' (337)
2018-08-29 09:59:19: Copy Over 'D:/repository/.git/objects/39/e23941260239d8a20782329f755fc3bd53bfa1' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/39/e23941260239d8a20782329f755fc3bd53bfa1' (338)
2018-08-29 09:59:19: Copy Over 'D:/repository/.git/objects/39/ec8e51c4110070c350f3c4e7dc6dacb8819c5d' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/39/ec8e51c4110070c350f3c4e7dc6dacb8819c5d' (335)
2018-08-29 09:59:19: Copy Over 'D:/repository/.git/objects/39/f6970a294b756f2917b3a5e484630c59be065a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/39/f6970a294b756f2917b3a5e484630c59be065a' (59)
2018-08-29 09:59:19: Copy Over 'D:/repository/.git/objects/3a/28947e7147c0c5d2f8be48f186efb5194c7f0d' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3a/28947e7147c0c5d2f8be48f186efb5194c7f0d' (316)
2018-08-29 09:59:19: Copy Over 'D:/repository/.git/objects/3a/32384f65b5be8892b5540189a078a3c24ef17c' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3a/32384f65b5be8892b5540189a078a3c24ef17c' (340)
2018-08-29 09:59:19: Copy Over 'D:/repository/.git/objects/3a/507ae058cf9e5ea156f418714a1a6a5118fe1a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3a/507ae058cf9e5ea156f418714a1a6a5118fe1a' (339)
2018-08-29 09:59:19: Copy Over 'D:/repository/.git/objects/3a/568a1ebcb1cf886e3b44fc915faae1bb9b04f6' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3a/568a1ebcb1cf886e3b44fc915faae1bb9b04f6' (348)
2018-08-29 09:59:19: Copy New 'D:/repository/.git/objects/3a/5b16f0416399f826140534937fed94046392f8' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3a/5b16f0416399f826140534937fed94046392f8' (534)
2018-08-29 09:59:19: Copy Over 'D:/repository/.git/objects/3a/64ec8c46d75c6367921688366ba6aa3da4ac99' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3a/64ec8c46d75c6367921688366ba6aa3da4ac99' (340)
2018-08-29 09:59:19: Copy Over 'D:/repository/.git/objects/3a/726e1203827d560db755cee9d921b95a821f71' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3a/726e1203827d560db755cee9d921b95a821f71' (337)
2018-08-29 09:59:19: Copy Over 'D:/repository/.git/objects/3a/7d453a91d327baee304a45f17782f5a5499cdb' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3a/7d453a91d327baee304a45f17782f5a5499cdb' (369)
2018-08-29 09:59:19: Copy New 'D:/repository/.git/objects/3a/a60d672e0d92e3560ed4c4fa7b1f56fb8ed04d' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3a/a60d672e0d92e3560ed4c4fa7b1f56fb8ed04d' (837)
2018-08-29 09:59:19: Copy Over 'D:/repository/.git/objects/3a/de5eca1778170409a179506e5a49702c76960f' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3a/de5eca1778170409a179506e5a49702c76960f' (416)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3a/ef395ce06ce5a4a073951dea787fc3143407b6' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3a/ef395ce06ce5a4a073951dea787fc3143407b6' (664)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3b/1175f73bb9930e73c5ebf6fc590d183ab3e46b' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3b/1175f73bb9930e73c5ebf6fc590d183ab3e46b' (668)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3b/16f2ab74142ef4bb49cbcb15f7196e1e98332e' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3b/16f2ab74142ef4bb49cbcb15f7196e1e98332e' (355)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3b/263c23aca351d6ab312f628faf35f698076b18' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3b/263c23aca351d6ab312f628faf35f698076b18' (340)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3b/2cb3ad0368e474703261faa3c963ecb1122e28' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3b/2cb3ad0368e474703261faa3c963ecb1122e28' (335)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3b/43c988bd94b4f4df27ece57af3095503e79ce9' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3b/43c988bd94b4f4df27ece57af3095503e79ce9' (338)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3b/4bd9d78836258cf93fbca65fd659953197a7aa' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3b/4bd9d78836258cf93fbca65fd659953197a7aa' (342)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3b/4dc4519750c2cd2ac6025f43469a457aaf0220' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3b/4dc4519750c2cd2ac6025f43469a457aaf0220' (337)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3b/60c56dfad0b3d03496aaa217ddc6b05a001d39' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3b/60c56dfad0b3d03496aaa217ddc6b05a001d39' (340)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3b/8d2a54b426c894826769423a1f7f07e764524c' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3b/8d2a54b426c894826769423a1f7f07e764524c' (339)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3b/aba1055f7d2cb10a9a1453cae67b57d52a83f3' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3b/aba1055f7d2cb10a9a1453cae67b57d52a83f3' (340)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3b/b3eda9c78bfac3a1ee972d0ef1dc66992d1dfa' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3b/b3eda9c78bfac3a1ee972d0ef1dc66992d1dfa' (335)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3b/c5c004a734d50e3eb1b88dff2208881b4d08cc' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3b/c5c004a734d50e3eb1b88dff2208881b4d08cc' (254)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3b/ebb7a1147295a5010030e05fc9cffb11243c8c' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3b/ebb7a1147295a5010030e05fc9cffb11243c8c' (337)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3c/151003e32a5d7789b7cac0bf7c48e46d3b2516' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3c/151003e32a5d7789b7cac0bf7c48e46d3b2516' (341)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3c/1e96c2976a0f8ed9e13c4740b7f0f134827e69' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3c/1e96c2976a0f8ed9e13c4740b7f0f134827e69' (86)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3c/76267cf2cb49dcfb9c92cfbf1f7a9c9ac8d448' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3c/76267cf2cb49dcfb9c92cfbf1f7a9c9ac8d448' (2,803)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3c/7a47c28450b6160247c8c4a1d289f80f343f97' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3c/7a47c28450b6160247c8c4a1d289f80f343f97' (381)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3c/e11369f48e8853cb801af1b28c636d740569de' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3c/e11369f48e8853cb801af1b28c636d740569de' (74,501)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3c/e2af3320969cadb132150e19e3475477e24d61' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3c/e2af3320969cadb132150e19e3475477e24d61' (337)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3c/e57140459b6115bfce23159a5eff83e16e131d' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3c/e57140459b6115bfce23159a5eff83e16e131d' (547)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3c/f597d01227a16b54097a1a5299d617c10ec563' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3c/f597d01227a16b54097a1a5299d617c10ec563' (383)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3d/1320113798fd4c03d1b3db0d5a6e197e05ce86' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/1320113798fd4c03d1b3db0d5a6e197e05ce86' (336)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3d/1dbd357f5e4ae47bf017d4227811bd052b5347' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/1dbd357f5e4ae47bf017d4227811bd052b5347' (252,761)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3d/2e0620ff3e9b07878d61a26b3c115b9cf7fc18' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/2e0620ff3e9b07878d61a26b3c115b9cf7fc18' (340)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3d/69107d4004318d615adb1e3ccec4d86b64b098' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/69107d4004318d615adb1e3ccec4d86b64b098' (1,246)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3d/7bb7aaa06af06094e07fd72f5a40b007de5537' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/7bb7aaa06af06094e07fd72f5a40b007de5537' (339)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3d/7de59d4d5bf90ed4122591312a63ddd1e0b724' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/7de59d4d5bf90ed4122591312a63ddd1e0b724' (336)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3d/84fb8a17d8b2ca0711d5ef0ed514574abd2423' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/84fb8a17d8b2ca0711d5ef0ed514574abd2423' (1,080)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3d/a8b73f264801ddbf5a00f5080531a0ea17d3cf' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/a8b73f264801ddbf5a00f5080531a0ea17d3cf' (337)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3d/ac4f9a1daac66a78ab27211395baf2843931c0' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/ac4f9a1daac66a78ab27211395baf2843931c0' (341)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3d/b42554f3f5d2060abf7abf5a0db8d4ad4d649e' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/b42554f3f5d2060abf7abf5a0db8d4ad4d649e' (339)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3d/bd75c2693ac25e9f6e10717ca38076f512c30c' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/bd75c2693ac25e9f6e10717ca38076f512c30c' (601)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3d/c63b1c04e64f14798e679ac79948eac105dd59' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/c63b1c04e64f14798e679ac79948eac105dd59' (341)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3d/c6970d43cb2fbe4b619c4d6de1528d79e8d66f' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/c6970d43cb2fbe4b619c4d6de1528d79e8d66f' (379)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3d/d3b486a446b9d88cb26bb380523ec194b23764' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/d3b486a446b9d88cb26bb380523ec194b23764' (73)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3d/e725a122f13150e132f93158a0d45cda97914c' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/e725a122f13150e132f93158a0d45cda97914c' (49)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3d/e8eb02c936b238b4cc7d0e8328cd879d523380' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/e8eb02c936b238b4cc7d0e8328cd879d523380' (334)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3d/f6b31eef87c98e76b595d2206746a4230bf61f' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3d/f6b31eef87c98e76b595d2206746a4230bf61f' (49)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3e/07fa6f273f3cba8e93e86e15a99083855ebf70' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3e/07fa6f273f3cba8e93e86e15a99083855ebf70' (1,292)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3e/14584fc0daf08ef463ff0cb141ff564cadd0a2' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3e/14584fc0daf08ef463ff0cb141ff564cadd0a2' (335)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3e/3d3a4b1ea5368ee9d72ed2a38969dde81f33c7' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3e/3d3a4b1ea5368ee9d72ed2a38969dde81f33c7' (1,124)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3e/44a6a4f71dc3168d2bff099c21c86329662a53' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3e/44a6a4f71dc3168d2bff099c21c86329662a53' (339)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3e/4c371256defead981cabdb602aa6fdd7cff10f' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3e/4c371256defead981cabdb602aa6fdd7cff10f' (335)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3e/833267035ff0f57db2745c0f451a13a63ab1bc' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3e/833267035ff0f57db2745c0f451a13a63ab1bc' (371)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3e/9a53c778a1de51585c435579ea2bf1476978e7' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3e/9a53c778a1de51585c435579ea2bf1476978e7' (340)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3e/aa89470d8890a7e34b4f1154b3f5025212b271' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3e/aa89470d8890a7e34b4f1154b3f5025212b271' (336)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3e/ad525cdb796f0574655925865d860e2256b755' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3e/ad525cdb796f0574655925865d860e2256b755' (340)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3e/b9956ef2111bda80c9919370c9da53b8297986' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3e/b9956ef2111bda80c9919370c9da53b8297986' (272)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3e/ba8aba8a88304cfb06fb7ca650761c7675c389' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3e/ba8aba8a88304cfb06fb7ca650761c7675c389' (336)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3e/cf3a925c100584675bf655b981a2f2d61c412f' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3e/cf3a925c100584675bf655b981a2f2d61c412f' (336)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3e/d855d2def6b6b916fdf4b21024b1ac3dd704de' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3e/d855d2def6b6b916fdf4b21024b1ac3dd704de' (336)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3e/fe74b61923cfa8d838b0827d1a08076d6eee42' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3e/fe74b61923cfa8d838b0827d1a08076d6eee42' (463)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3f/54a1d36a6ae4c7635a1d6bb11b72a786f0dbbd' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3f/54a1d36a6ae4c7635a1d6bb11b72a786f0dbbd' (662)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3f/697eebcc186d443d94a7c5a5fca1dd8472e7ee' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3f/697eebcc186d443d94a7c5a5fca1dd8472e7ee' (56)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3f/7a0d274cc72d62e6a778bf77a9c32342e2155c' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3f/7a0d274cc72d62e6a778bf77a9c32342e2155c' (336)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/3f/7e6fce8a3184d9db2d0a91429f502440b01f23' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3f/7e6fce8a3184d9db2d0a91429f502440b01f23' (252)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3f/97000bb2d03794d6714d480931477edbda13df' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3f/97000bb2d03794d6714d480931477edbda13df' (443)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3f/9fb995b87929369fbdcd6dc2b5bf610ee3cc76' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3f/9fb995b87929369fbdcd6dc2b5bf610ee3cc76' (341)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3f/d1aba618d9d463c24a178c939216cb545096f9' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3f/d1aba618d9d463c24a178c939216cb545096f9' (336)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/3f/d248e49c10ac516ab76baaa146f7673ca85169' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/3f/d248e49c10ac516ab76baaa146f7673ca85169' (339)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/40/14132a79464ea3b35a2cd7490bf609f7c74913' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/40/14132a79464ea3b35a2cd7490bf609f7c74913' (342)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/40/25a3c6ea58d9c29962c26f4485f1149e4649b6' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/40/25a3c6ea58d9c29962c26f4485f1149e4649b6' (336)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/40/2ee7de7c6f3688570906e9626735bd36665445' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/40/2ee7de7c6f3688570906e9626735bd36665445' (338)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/40/6a1c82b679e1dac9f7eeab282ed7ebff4456f0' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/40/6a1c82b679e1dac9f7eeab282ed7ebff4456f0' (366)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/40/6fbc281b6af9074eda577639d5ed936cb5ddfc' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/40/6fbc281b6af9074eda577639d5ed936cb5ddfc' (342)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/40/6fd53cf0110fc266e19ae1c2c37c5609a70054' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/40/6fd53cf0110fc266e19ae1c2c37c5609a70054' (335)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/40/8933f87dbfa03b6190881ea6904cad32e155c0' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/40/8933f87dbfa03b6190881ea6904cad32e155c0' (643)
2018-08-29 09:59:20: Copy New 'D:/repository/.git/objects/40/8ff1ea4ac89430824c5389729ecd9485cd2614' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/40/8ff1ea4ac89430824c5389729ecd9485cd2614' (769)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/40/a7974cf215b6fe6b8a6f512198d4d83a639a37' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/40/a7974cf215b6fe6b8a6f512198d4d83a639a37' (336)
2018-08-29 09:59:20: Copy Over 'D:/repository/.git/objects/40/c0d75fd8354df96bdcfcd93d5076f85263671d' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/40/c0d75fd8354df96bdcfcd93d5076f85263671d' (341)
2018-08-29 09:59:21: Copy Over 'D:/repository/.git/objects/40/c94443f72a7a5901e27a3ac2654ec047348aed' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/40/c94443f72a7a5901e27a3ac2654ec047348aed' (292,614)
2018-08-29 09:59:21: Copy Over 'D:/repository/.git/objects/40/d6b4ee2ce37144cb14e0b70953e4aeec724465' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/40/d6b4ee2ce37144cb14e0b70953e4aeec724465' (335)
2018-08-29 09:59:21: Copy New 'D:/repository/.git/objects/40/dc8bc59057f0be8d54431aab893138c4eacbc2' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/40/dc8bc59057f0be8d54431aab893138c4eacbc2' (718)
2018-08-29 09:59:21: Copy Over 'D:/repository/.git/objects/41/0512143214f2c43325acfb7735f98618371f77' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/41/0512143214f2c43325acfb7735f98618371f77' (336)
2018-08-29 09:59:21: Copy New 'D:/repository/.git/objects/41/11bbbecddae9837fe59be4fee166badc5b567b' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/41/11bbbecddae9837fe59be4fee166badc5b567b' (5,999)
2018-08-29 09:59:21: Copy Over 'D:/repository/.git/objects/41/3109c95aa9cf2cce4b0f698bacd355cd65153a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/41/3109c95aa9cf2cce4b0f698bacd355cd65153a' (1,090)
2018-08-29 09:59:21: Copy Over 'D:/repository/.git/objects/41/4a2afb4fba0c73ba2a907e22269845e7bdd2a4' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/41/4a2afb4fba0c73ba2a907e22269845e7bdd2a4' (341)
2018-08-29 09:59:21: Copy Over 'D:/repository/.git/objects/41/7378b1eeeb2ab2de01603995923fc13c3eab41' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/41/7378b1eeeb2ab2de01603995923fc13c3eab41' (338)
2018-08-29 09:59:21: Copy Over 'D:/repository/.git/objects/41/88e246f5baf66982851d7edb5e5d71efff516c' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/41/88e246f5baf66982851d7edb5e5d71efff516c' (338)
2018-08-29 09:59:21: Copy New 'D:/repository/.git/objects/41/a10eba1a48019678689c327967e8c8721440da' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/41/a10eba1a48019678689c327967e8c8721440da' (2,369)
2018-08-29 09:59:21: Copy Over 'D:/repository/.git/objects/42/04a26afa57661292d9a384afeaa91514122322' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/42/04a26afa57661292d9a384afeaa91514122322' (340)
2018-08-29 09:59:21: Copy Over 'D:/repository/.git/objects/42/25bc9d222f71df16f456d3551875f49b486222' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/42/25bc9d222f71df16f456d3551875f49b486222' (341)
2018-08-29 09:59:21: Copy Over 'D:/repository/.git/objects/42/74026f32e8d80924c824c41a27b52fade53319' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/42/74026f32e8d80924c824c41a27b52fade53319' (339)
2018-08-29 09:59:21: Copy Over 'D:/repository/.git/objects/42/a78c5e471f5aa1ddee47c8b6ec6e6adc932084' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/42/a78c5e471f5aa1ddee47c8b6ec6e6adc932084' (339)
2018-08-29 09:59:21: Copy Over 'D:/repository/.git/objects/42/c59a6ee57387e7aeee00faa7ab057bd02a821e' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/42/c59a6ee57387e7aeee00faa7ab057bd02a821e' (334)
